,EV to EBIT,Acquiror Cash LTM,Target Volatility 30,Target Vol jump 30,Target Volatility 14,Target Vol jump 14,Target Volatility 30 Shift,Target Vol jump 30 Shift,Target Volatility 14 Shift,Target Vol jump 14 Shift,Acquiror Volatility 30,Acquiror Vol jump 30,Acquiror Volatility 14,Acquiror Vol jump 14,Acquiror Volatility 30 Shift,Acquiror Vol jump 30 Shift,Acquiror Volatility 14 Shift,Acquiror Vol jump 14 Shift,cap,cap_diff,Offer EP,Past EP,Offer BP,Past BP,Offer/Current Price Diff,price premium,price jump,rolling_price_premium,price_premium_diff,rolling_mean_long,rolling_mean_medium,rolling_mean_short,Democrat,First Time,Experienced,Frequent,Investor,Investor Group,Shareholders,nation diff,industry diff,fama_ind,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,year,new_Status
3627,12.9,1762.0,,,,,,,,,0.404985,0.012181619600560856,0.44501999999999997,0.42940600000000007,0.434047,0.07176068249441347,0.50843,0.44501999999999997,568.17,,0.04926553672316385,0.05333333333333334,0.3480225988700565,0.3767584097859327,-0.02724858757062143,0.08356880733944949,0.052987767584097845,0.3455814823320734,-0.26201267499262393,0.884,0.89,0.9333333333333333,1,-1,-1,1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3628,129.464,0.6,0.616346,0.010562318004144755,0.7450479999999999,0.7220770000000001,0.614082,-0.003673261447303844,0.7450479999999999,0.7450479999999999,0.286844,-0.013166088120246,0.175837,0.234623,0.26395599999999997,-0.07979250045320807,0.16901300000000002,0.175837,59.6275,19.2945,0.041739130434782605,0.04363636363636363,1.2521739130434784,1.309090909090909,-0.05326086956521747,0.046454545454545415,-0.010272727272727322,0.34456584828459225,-0.29811130283004683,0.888,0.89,0.9333333333333333,1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3629,,,,,,,,,,,,,,,,,,,18.54,,-0.34644444444444444,-0.5089781260202415,-0.2,-0.2938295788442703,-0.05455555555555558,0.4701478942213516,0.3885285667646098,0.3454054028244406,0.12474249139691101,0.888,0.89,0.9333333333333333,1,1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3630,90.494,,1.353453,1.7311145998127402,1.976005,0.410105,1.330794,-0.016741623092933366,1.9870310000000002,1.976005,,,,,,,,,124.75799999999998,22281.147999999997,0.02884937238493724,0.04596666666666667,0.20292887029288703,0.3233333333333333,-0.2667824267782426,0.5943333333333333,0.16766666666666674,0.3468697849476318,0.24746354838570145,0.888,0.9,0.9666666666666667,1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3631,9.323,75.32,,,,,,,,,0.43207299999999993,-0.0003424174207178332,0.369843,0.369821,0.437565,0.012710815070601678,0.39800599999999997,0.369843,968.0,,0.0629,0.09099325868703527,0.33399999999999996,0.4831756502618406,-0.012739999999999974,0.4476336834186846,0.427756936608512,0.34842581120673033,0.09920787221195426,0.888,0.91,0.9666666666666667,1,-1,1,-1,-1,-1,-1,-1,1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3632,9.323,75.32,,,,,,,,,0.336633,-0.044090754202635085,0.357074,0.358098,0.34877800000000003,0.03607786521226375,0.384725,0.357074,968.0,,0.0629,0.09099325868703527,0.33399999999999996,0.4831756502618406,-0.012739999999999974,0.4476336834186846,0.427756936608512,0.349867409069782,0.09776627434890262,0.888,0.91,0.9666666666666667,1,-1,1,-1,-1,-1,-1,-1,1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3633,8.391,,1.272433,0.00028929339302630197,1.8531400000000002,1.856023,1.301117,0.02254264075200818,1.956604,1.8531400000000002,,,,,,,,,76.705,,0.0903448275862069,0.1190909090909091,0.4620689655172414,0.6090909090909091,-0.07658620689655171,0.3191818181818181,0.21690909090909083,0.35079128388349284,-0.03160946570167472,0.888,0.91,0.9666666666666667,1,-1,1,-1,-1,-1,-1,1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,-1
3634,,,,,,,,,,,,,,,,,,,86.90849999999999,,-0.01870967741935484,-0.0247923790913532,0.4976958525345623,0.6595017098192477,-0.08886175115207373,0.3261099169516365,0.20703321934538332,0.3478165490747291,-0.021706632123092595,0.884,0.9,0.9333333333333333,1,-1,-1,-1,-1,1,-1,1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1999,1
3635,7.35,25.39,,,,,,,,,,,,,,,,,228.3768,,0.08333333333333334,0.13415384615384615,0.6269113149847094,1.0092307692307692,-0.2869969418960244,0.6108461538461539,0.14721538461538464,0.3486559336901137,0.2621902201560402,0.884,0.9,0.9333333333333333,1,1,-1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3636,45.946,,0.810459,0.17654769940988202,0.931969,0.5618810000000001,0.809797,-0.0008168210853356506,0.9347549999999999,0.931969,0.505316,0.10350761490048432,0.469027,0.51259,0.541208,0.07102882156907775,0.5598479999999999,0.469027,91.4454,105.07759999999999,0.02145214521452145,0.0325,0.29702970297029707,0.45,-0.24955005500550054,0.5159999999999999,0.13641666666666674,0.34980631530136125,0.16619368469863866,0.884,0.91,0.9666666666666667,1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3637,19.817,23.91,,,,,,,,,,,,,,,,,6.2857,23.731299999999997,0.030418250950570346,0.06734006734006734,0.4942965779467681,1.0942760942760943,-0.14348669201520914,1.2148047138047136,0.894939393939394,0.35197496699240094,0.8628297468123126,0.884,0.92,0.9666666666666667,1,-1,1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1999,-1
3638,48.182,616.0,,,,,,,,,,,,,,,,,37752.3691,-9494.188100000003,0.0020454080589077522,0.0019723087846633272,0.2822663121292698,0.2721786122835391,0.027539169564328003,-0.034738235178099486,-0.009147528697092788,0.35123906924670234,-0.3859773044248018,0.884,0.91,0.9333333333333333,1,-1,1,-1,-1,-1,-1,1,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3639,231.069,,0.359401,0.010916404140414171,0.449932,0.421192,0.358323,-0.0029994351712989697,0.388817,0.449932,,,,,,,,,46.675900000000006,423.34209999999996,0.012327560904021132,0.015272727272727273,0.3580862929263281,0.4436363636363636,-0.0524194305840916,0.23990909090909096,0.17372727272727262,0.35105698536582236,-0.1111478944567314,0.884,0.91,0.9333333333333333,1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3640,13.132,93.0,,,,,,,,,,,,,,,,,3028.795,206.33899999999994,0.05012987012987013,0.06151394422310757,0.3818181818181818,0.4685258964143426,-0.10125974025974016,0.22809163346613548,0.10260956175298819,0.3488909815293165,-0.12079934806318104,0.884,0.91,0.9333333333333333,1,-1,1,-1,-1,-1,-1,1,1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1999,1
3641,,45.94,0.6392359999999999,0.007321262547471452,0.771874,0.849275,0.631356,-0.012327215613638587,0.7618050000000001,0.771874,0.375699,0.010530307920728177,0.391721,0.395503,0.378306,0.00693906558175561,0.40614,0.391721,70.6155,408.3675,-0.12104283054003724,-0.12682926829268293,0.3165735567970205,0.33170731707317075,-0.04462383612662946,0.04880487804878053,0.0010000000000000009,0.3484394264750377,-0.29963454842625714,0.884,0.91,0.9333333333333333,1,1,-1,-1,-1,-1,-1,1,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1999,1
3642,12.165,86.58,,,,,,,,,,,,,,,,,115.91999999999999,,0.10142857142857142,0.13285928143712575,0.7285714285714285,0.9543413173652694,0.009928571428571398,0.3108802395209581,0.32257559880239517,0.34995733808854007,-0.03907709856758196,0.884,0.91,0.9333333333333333,1,1,-1,-1,-1,-1,-1,-1,1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,-1
3643,20.67,,,,,,,,,,,,,,,,,,51.7,534.732,0.04127659574468085,0.04459770114942529,0.3404255319148936,0.367816091954023,-0.07878723404255317,0.08145977011494254,-0.004747126436781657,0.34856489145471414,-0.2671051213397716,0.88,0.9,0.9,1,-1,1,-1,-1,-1,-1,1,1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3644,3.898,,,,,,,,,,0.26971,0.05211624731811959,0.21898600000000001,0.177595,0.230109,-0.146828074598643,0.197698,0.21898600000000001,75.675,,0.12,0.11428571428571428,1.08,1.0285714285714287,-0.19899999999999995,-0.04661904761904767,-0.23709523809523814,0.34764188514375605,-0.3942609327628037,0.88,0.9,0.9,1,-1,-1,-1,-1,1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3645,14.268,151.49,,,,,,,,,,,,,,,,,3336.1515000000004,15662.8155,0.04389348025711662,0.06990756990756991,0.31588613406795224,0.503100503100503,-0.06809090909090909,0.5936640926640927,0.48362548262548255,0.3479748056653559,0.24568928699873682,0.884,0.9,0.9,1,-1,1,-1,-1,-1,-1,1,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3646,11.81,,1.409183,3.20936873642737,2.127091,0.463696,1.443792,0.024559620716400943,2.110617,2.127091,0.339138,0.8417499823502896,0.48234,0.180796,0.346555,0.021870153152993677,0.47768599999999994,0.48234,371.3514,4167.792600000001,0.08103241296518608,0.09000000000000001,0.4861944777911164,0.5399999999999999,-0.04611884753901563,0.11166666666666669,0.05933333333333335,0.34432858344313366,-0.23266191677646697,0.884,0.9,0.9,1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3647,6.253,,,,,,,,,,0.34011399999999997,-0.057654956874458096,0.395014,0.393878,0.336617,-0.010281846674938366,0.404192,0.395014,486.03,,0.08235294117647059,0.11428571428571428,0.3588235294117647,0.49795918367346936,-0.10929411764705887,0.3887551020408163,0.23569387755102034,0.3460234887433833,0.042731613297433024,0.884,0.9,0.9,1,1,-1,-1,-1,-1,-1,1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1999,-1
3648,25.464,1688.4,,,,,,,,,,,,,,,,,1782.0124,16513.2866,0.027826966860612194,0.04680851063829788,0.17961042246395142,0.3021276595744681,-0.10411004300531246,0.6831276595744681,0.5063191489361701,0.3487665448362266,0.3343611147382415,0.88,0.89,0.8666666666666667,1,-1,1,-1,-1,-1,-1,1,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1999,1
3649,23.871,16.27,1.36176,0.0033066327162132314,1.951026,1.93523,1.367737,0.004389172835154387,1.946675,1.951026,0.436508,-0.017825079315077708,0.412024,0.45200100000000004,0.438367,0.004258799380538303,0.40431100000000003,0.412024,106.69749999999999,526.8415,0.03070362473347548,0.0496551724137931,0.4221748400852879,0.6827586206896552,-0.16744349680170578,0.6182413793103448,0.3458275862068966,0.3487565284791911,0.26948485083115375,0.88,0.89,0.8666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,6,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3650,17.894,,,,,,,,,,0.648029,-0.021559455721507303,0.366731,0.37993299999999997,0.685487,0.05780296869430224,0.47172,0.366731,316.25,,0.04409090909090909,0.048499999999999995,-0.06363636363636363,-0.07,-0.6808181818181818,0.10100000000000009,-0.649,0.34778740096241256,-0.24678740096241247,0.88,0.89,0.8666666666666667,1,-1,1,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3651,52.912,,,,,,,,,,,,,,,,,,2192.2404,-944.2074000000002,0.11180124223602485,0.12169014084507043,0.6832298136645962,0.7436619718309859,-0.13849275362318847,0.08945070422535217,-0.06238028169014087,0.3476353214263728,-0.25818461720102065,0.88,0.89,0.8666666666666667,1,-1,-1,1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,-1
3652,41.851,2649.0,0.317385,0.04320602156192477,0.352704,0.35622600000000004,0.330484,0.04127164169699271,0.371296,0.352704,0.264502,0.252376893939394,0.35797199999999996,0.296742,0.26311999999999997,-0.005224913233170425,0.350119,0.35797199999999996,9289.1646,44561.895399999994,0.01853303471444569,0.019663366336633663,0.2034341172079134,0.21584158415841584,-0.1107207913400522,0.061990099009901045,-0.056544554455445484,0.34684395330783435,-0.2848538542979333,0.876,0.88,0.8333333333333334,1,-1,1,-1,-1,-1,-1,1,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1999,1
3653,60.377,,0.500931,0.11744616112179407,0.643142,0.543307,0.500123,-0.0016129966003302076,0.6459,0.643142,,,,,,,,,48.983,331.601,0.03586550435865504,0.045714285714285714,0.23163138231631386,0.29523809523809524,-0.20198879202988784,0.2756031746031745,0.016873015873015818,0.34680857290279876,-0.07120539829962425,0.876,0.88,0.8333333333333334,1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3654,1027.768,,,,,,,,,,,,,,,,,,54.306000000000004,-30.265000000000004,0.002088167053364269,0.01945945945945946,0.09048723897911833,0.8432432432432432,-0.8945916473317865,8.319918918918919,-0.026027027027026972,0.37903412004377,7.940884798875149,0.876,0.88,0.8333333333333334,1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,-1
3655,30.139,17236.0,,,,,,,,,,,,,,,,,1290.6726,432537.3624,0.020804114071996258,0.02656716417910448,0.09817671809256662,0.12537313432835823,-0.047901355773726007,0.27801492537313444,0.2155671641791045,0.3795883335914164,-0.10157340821828198,0.872,0.87,0.8,1,-1,1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3656,,2001.24,0.794145,0.006607667073968315,0.958209,1.007668,0.7925949999999999,-0.001951784623714925,0.997598,0.958209,0.379294,0.0001872249309773366,0.298417,0.311104,0.39292699999999997,0.035943094275153076,0.32840199999999997,0.298417,418.99039999999997,7486.1466,-0.06870229007633587,-0.07384615384615384,-0.16698473282442747,-0.1794871794871795,-0.06565076335877873,0.07587179487179496,0.004230769230769149,0.38003141051449335,-0.3041596156426984,0.872,0.87,0.8,1,-1,1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3657,,79.86,,,,,,,,,,,,,,,,,2434.1642,1712.4467999999997,-0.10035280282242258,-0.128,0.003920031360250882,0.005,0.030008232065856455,0.2765000000000001,0.3135,0.37949111166391863,-0.10299111166391856,0.872,0.87,0.8,1,-1,1,-1,-1,-1,-1,1,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3658,,2.53,1.1465969999999999,0.8769225984298368,1.486784,0.642414,1.127391,-0.016750436291042003,1.486572,1.486784,,,,,,,,,17.0555,15.294500000000003,-0.7855530474040633,-1.003170942634765,0.5643340857787811,0.7206687806284232,-0.2371489841986455,0.2780250792735658,-0.026097146151628725,0.37983764614471394,-0.10181256687114815,0.872,0.87,0.8,1,-1,1,-1,-1,-1,-1,1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1999,1
3659,,,,,,,,,,,,,,,,,,,100.79499999999999,,-0.14,-0.1688888888888889,-0.14736842105263157,-0.17777777777777776,-0.03184210526315778,0.20734920634920628,0.16773015873015884,0.3790978255788064,-0.1717486192296001,0.872,0.88,0.8,1,-1,1,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3660,15.51,1819.38,,,,,,,,,,,,,,,,,472.00500000000005,,0.04784313725490196,0.0747869797094342,0.2235294117647059,0.3494145773309631,-0.01613725490196083,0.5641704775332558,0.5373820266045485,0.3785976869761189,0.18557279055713688,0.872,0.88,0.8,1,-1,1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1999,1
3661,16.913,40.0,1.623227,2.0508172904336512,2.209762,0.496242,1.5845049999999998,-0.023854950663092844,2.215954,2.209762,,,,,,,,,296.32,7121.967000000001,0.055,0.05991489361702128,0.746875,0.8136170212765957,-0.043906250000000036,0.0903617021276596,0.04144255319148937,0.37791763879350243,-0.28755593666584284,0.872,0.88,0.8,1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3662,14.093,233.38,,,,,,,,,0.285147,0.05802796206420591,0.241669,0.227244,0.288128,0.010454256927128869,0.257336,0.241669,388.18240000000003,9881.0686,0.03741746148202495,0.04,0.44020542920029343,0.47058823529411764,-0.06356346294937643,0.07001960784313732,0.0010000000000000009,0.37739371722487497,-0.30737410938173765,0.872,0.88,0.8,1,-1,1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3663,,12.35,0.602425,0.004014892936188286,0.427825,0.45351800000000003,0.590051,-0.020540316221936306,0.393701,0.427825,0.389433,0.017444533854465982,0.38301199999999996,0.389098,0.383031,-0.016439284806372245,0.384395,0.38301199999999996,5.58,,-0.10666666666666666,-0.05818181818181818,0.6666666666666666,0.36363636363636365,0.8343333333333333,-0.4535454545454546,0.0010000000000000009,0.37441450976566754,-0.8279599643111222,0.872,0.88,0.8,1,1,-1,-1,-1,-1,-1,-1,1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3664,20.569,102.96,,,,,,,,,,,,,,,,,271.91999999999996,,0.06772727272727273,0.0774025974025974,0.5863636363636364,0.6701298701298701,0.023727272727272708,0.1438571428571428,0.16983116883116878,0.37401527167042947,-0.23015812881328668,0.872,0.88,0.8333333333333334,1,-1,1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,-1
3665,40.031,,,,,,,,,,,,,,,,,,12.851999999999999,45.078,0.04520697167755991,0.07545454545454545,0.8387799564270153,1.4000000000000001,-0.18200653594771243,0.670090909090909,0.36463636363636354,0.3746577370017083,0.29543317208920067,0.868,0.87,0.8,1,1,-1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3666,,5.56,,,,,,,,,,,,,,,,,36.6336,51.6884,-0.19675925925925924,-0.6799999999999999,0.30092592592592593,1.04,-0.5360370370370371,2.4570000000000003,0.6010000000000001,0.3833887662622666,2.0736112337377337,0.868,0.87,0.8,1,-1,1,-1,-1,-1,-1,1,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1999,1
3667,18.543,,,,,,,,,,,,,,,,,,145.0,1472.948,0.020172413793103448,0.02871165644171779,0.496551724137931,0.7067484662576687,-0.1283103448275862,0.4243128834355828,0.24026380368098155,0.38386462649166103,0.04044825694392179,0.868,0.87,0.8,1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3668,,184.23,,,,,,,,,,,,,,,,,418.8816,6093.5684,-0.028086218158066622,-0.03739130434782609,0.13063357282821686,0.17391304347826086,-0.060071195297191404,0.3323043478260871,0.251,0.38118984388296534,-0.04888549605687825,0.868,0.87,0.8333333333333334,1,-1,1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3669,,388.03,0.8530540000000001,0.00012192977314029463,1.114974,1.160701,0.855289,0.0026199982650569886,1.1045770000000001,1.114974,,,,,,,,,2376.3084,-373.9143999999999,,,,,-0.43273516669806,0.6159049429657796,-0.08453612167300384,0.38313761136593116,0.23276733159984841,0.868,0.87,0.8333333333333334,1,1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3670,19.818,,0.5987239999999999,-0.08334532627433944,0.7080350000000001,0.7261989999999999,0.732785,0.22391118445226876,0.9364399999999999,0.7080350000000001,,,,,,,,,171.01000000000002,,0.05959183673469388,0.08225352112676056,0.5346938775510204,0.7380281690140845,-0.021938775510204178,0.381281690140845,0.34961971830985916,0.3845226639795469,-0.003240973838701866,0.868,0.87,0.8333333333333334,1,-1,1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3671,19.818,,1.161757,0.20378598383978197,1.59017,1.266428,1.210435,0.04190032855407799,1.661588,1.59017,,,,,,,,,171.01000000000002,,0.05959183673469388,0.08225352112676056,0.5346938775510204,0.7380281690140845,-0.021938775510204178,0.381281690140845,0.34961971830985916,0.38484054667571893,-0.003558856534873922,0.868,0.87,0.8333333333333334,1,-1,1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1999,1
3672,,29.02,,,,,,,,,,,,,,,,,15.3725,-3.2195,-0.04651162790697675,-0.06397952655150352,0.0930232558139535,0.12795905310300704,-0.15574418604651163,0.37655982085732564,0.1609488163787588,0.3855718365981721,-0.00901201574084648,0.868,0.87,0.8333333333333334,1,1,-1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
3673,6.757,0.7,,,,,,,,,,,,,,,,,25.3825,65.31649999999999,0.09930069930069929,0.11137254901960784,0.7692307692307692,0.8627450980392157,-0.09865034965034969,0.1225686274509804,0.010803921568627417,0.385906111107976,-0.2633374836569956,0.868,0.87,0.8666666666666667,1,-1,1,-1,-1,-1,-1,1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,-1
3674,9.202,,,,,,,,,,,,,,,,,,7368.164999999999,,0.08082595870206491,0.07392817634837978,0.7227138643067846,0.6610366133340528,0.09060176991150437,-0.08434117583573919,-0.002386126325445881,0.3817856927441905,-0.4661268685799297,0.864,0.87,0.8333333333333334,1,1,-1,-1,-1,-1,-1,1,1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1999,1
