DATE,COMNAM,NCUSIP,PERMNO
19960903,VERITAS D G C INC,92343P10,76769
20000703,VERIZON COMMUNICATIONS INC,92343V10,65875
20020516,VERINT SYSTEMS INC,92343X10,89397
19721214,VERMONT AMERICAN CORP,92413810,58050
19830520,VERMONT FINANCIAL SERVICES CORP,92418010,80531
19721214,VERMONT RESEARCH CORP,92424010,62471
19801125,VERMONT RESEARCH INC,92424010,62471
19931123,VERMONT TEDDY BEAR COMPANY THE,92427X10,79801
19680102,VERNITRON CORP,92435910,40643
19910823,VERNITRON CORP,92435930,77006
19970730,VESTCOM INTERNATIONAL INC,92490410,85224
19721214,VERSA TECHNOLOGIES INC,92511610,80566
19960718,VERSANT OBJECT TECHNOLOGY,92528410,83808
19980722,VERSANT CORP,92528410,83808
20050823,VERSANT CORP,92528430,83808
19861120,VERSAR INC,92529710,71191
20000303,VERSATA INC,92529810,87826
20020524,VERSATA INC,92529820,87826
19961213,VERSATILITY INC,92531110,84347
19891030,VERSUS TECHNOLOGY INC,92531310,75699
20001002,VERSO TECHNOLOGIES INC,92531710,78145
20051011,VERSO TECHNOLOGIES INC,92531720,78145
20080515,VERSO PAPER CORP,92531L10,92670
20150108,VERSO CORP,92531L10,92670
20160718,VERSO CORP,92531L20,16158
19851204,VERTEX COMMUNICATIONS CORP,92532010,92866
19910724,VERTEX PHARMACEUTICALS INC,92532F10,76744
19990211,VERTICALNET INC,92532L10,86738
20020715,VERTICALNET INC,92532L20,86738
20060612,VERTICALNET INC,92532L30,86738
20070816,VERTICALNET INC,92532L40,86738
20090504,VERTEX ENERGY INC,92534K10,78003
20041122,VERTRUE INC,92534N10,84098
20090609,VERTRO INC,92535G10,88163
20100818,VERTRO INC,92535G20,88163
19861105,VESTAR INC,92545410,10820
19851008,VESTRON INC,92549210,68734
19911010,VETERINARY CENTERS OF AMERICA,92551410,77056
19870610,VIACOM INC,92552410,75104
19900614,VIACOM INC,92552430,76226
19961018,VIATEL INC,92552920,84147
19960816,VIAD CORP,92552R10,19721
20040701,VIAD CORP,92552R40,19721
19931216,VIAGENE INC,92552T10,80053
19950301,VIASOFT INC,92552U10,81519
19990208,VIALOG CORP,92552X10,86740
20000324,VIASYSTEMS GROUP INC,92553H10,87668
20100217,VIASYSTEMS GROUP INC,92553H80,93271
19990618,VIANT CORP,92553N10,87007
20011115,VIASYS HEALTHCARE INC,92553Q20,89243
19991026,VIADOR INC,92553R10,87352
20050121,VIACELL INC,92554J10,90546
20000209,VICINITY CORP,92565310,87640
19840703,VICOM INC,92580810,80638
19740628,VICON INDUSTRIES INC,92581110,61700
19820826,VICORP RESTAURANTS INC,92581710,80654
19980304,VIAGRAFIX CORP,92590910,85892
19800929,VICTORIA BANKSHARES INC,92614410,80697
19830728,VICTORIA FINANCIAL CORP,92624610,80710
19930802,VICTORIA FINANCIAL CORP,92624620,80710
19860911,VICTORIA CREATIONS INC,92624D10,10652
20070601,VICTORY ACQUISITION CORP,92644D10,92151
20030326,VICURON PHARMACEUTICALS INC,92647110,88578
19950621,VIDAMED INC,92653010,81760
19881123,VIDEO COMMUNICATION & RADIO INC,92654L10,12279
19850115,VIDEO DISPLAY CORP,92655510,92874
19850305,VIDEO IMAGE,92656010,92260
19870120,VIDEO JUKEBOX NETWORK INC,92656G10,11028
19910724,VIDEO LOTTERY TECH INC,92656M10,76746
19990910,VIDEO NETWORK COMMUNICATIONS INC,92656N10,84752
19970829,VIDEO SERVICES CORP,92656U10,80264
19941021,VIDEO SENTRY CORP,92656X10,81017
19941216,VIDEONICS INC,92657Q10,81186
19940720,VIDEO UPDATE INC,92657V10,80773
19870209,VIDEOSPECTION INC,92658G10,11086
19900629,VIDMARK INC,92658R10,76208
19950616,VIEW TECH INC,92670710,81761
19911218,VIEWLOGIC SYSTEMS INC,92672110,77185
19990219,VIGNETTE CORP,92673410,86739
20050613,VIGNETTE CORP,92673440,86739
19910521,VIGORO CORP,92675410,76640
19961108,VIISAGE TECHNOLOGY INC,92675K10,84280
20051219,VIISAGE TECHNOLOGY INC,92675K20,84280
19900314,VIKING OFFICE PRODUCTS INC,92691310,76104
19930913,VILLAGE BANCORP INC,92705110,79630
20050624,VILLAGE BANK AND TRUST FINL CORP,92705T10,89576
20140808,VILLAGE BANK AND TRUST FINL CORP,92705T20,89576
19891204,VILLAGE FINANCIAL SERVICES LTD,92707510,75915
19860813,VILLAGE GREEN BOOKSTORE INC,92707710,10573
19920615,VILLAGE GREEN BOOKSTORE INC,92707720,10573
19900725,VIMRX PHARMACEUTICALS INC,92718610,76457
19960510,VINCAM GROUP INC,92719B10,83576
20000810,VINA TECHNOLOGIES INC,92719D10,88579
20010716,VINEYARD NATIONAL BANCORP,92742610,89045
19900803,VINTAGE PETROLEUM INC,92746010,76272
19960429,VION PHARMACEUTICALS INC,92762410,82201
20080221,VION PHARMACEUTICALS INC,92762450,82201
19820108,VIRAGEN INC,92763810,80900
20040615,VIRAGEN INC,92763840,80900
20000629,VIRAGE INC,92763Q10,88385
20000801,VIRAGE LOGIC CORP,92763R10,88580
19991117,VIRATA CORP,92764610,87427
19990308,VIRBAC CORP,92764910,80730
20141114,VIRGIN AMERICA INC,92765X20,15088
20070208,VIRGIN MEDIA INC,92769L10,89644
20071011,VIRGIN MOBILE U S A INC,92769R10,92376
19910702,VIRGINIA BEACH FEDERAL FINL CORP,92773110,80937
19981223,VIRGINIA CAPITAL BANCSHARES INC,92775810,86537
19981009,VIRGINIA COMMONWEALTH FIN CORP,92778N10,85209
19991223,VIRGINIA COMMERCE BANCORP,92778Q10,85406
20020122,VIRGINIA FINANCIAL GROUP INC,92781010,89292
19830725,VIRGINIA FIRST SVGS&LN PETERSB,92781210,80953
19840731,VIRGINIA FIRST SAVINGS F S B,92781210,80953
19940118,VIRGINIA FIRST FINANCIAL CORP,92781210,80953
19961011,VIRGINIA GAS CO,92781410,84143
19921215,VISION SCIENCES INC DEL,92791210,78217
19951110,VISIO CORP,92791410,82623
19960214,VITALCOM INC,92791710,83181
19960606,VIRUS RESEARCH INSTITUTE INC,92792010,83707
19921016,VIROGROUP INC,92823L10,77187
19970128,VIROGROUP INC NEW,92823L20,77187
19970320,VIROGROUP INC,92823L20,77187
20000502,VIROLOGIC INC,92823R20,88271
19961119,VIROPHARMA INC,92824110,84281
20060531,VIRTUALSCOPICS INC,92826910,91286
20130822,VIRTUALSCOPICS INC,92826920,91286
20071115,VIRTUAL RADIOLOGIC CORP,92826B10,92455
20080319,VISA INC,92826C83,92611
19730306,VISHAY INTERTECHNOLOGY INC,92829810,57808
19960808,VISIGENIC SOFTWARE INC,92829T10,83917
19930526,VISTA BANCORP INC,92830R10,79199
20010220,VISIONICS CORP,9.28E+14,76548
19911108,VISION TEN INC,92831F30,77250
20060405,VISICU INC,92831L20,91175
19970819,VISION TWENTY ONE INC,92831N10,85289
19861211,VISTA CHEMICAL CO,92834710,71204
19950608,VISTA INFORMATION SOLUTIONS INC,92836510,79960
19980330,VISTA INFORMATION SOLUTIONS INC,92836520,79960
19970703,VISTA MEDICAL TECHNOLOGIES INC,92836910,85225
20010817,VISTA MEDICAL TECHNOLOGIES INC,92836930,85225
19860418,VISTA ORGANIZATION LTD,92837510,81032
19941201,VISTA 2000 INC,92839310,81187
19970228,VISTANA INC,92839P10,84568
20000629,VISTEON CORP,92839U10,88319
20110110,VISTEON CORP,92839U20,88319
20021218,VISTACARE INC,92839Y10,89622
19970731,VISUAL DATA CORP,92842820,85223
20030624,VISUAL DATA CORP,92842830,85223
19980206,VISUAL NETWORKS INC,92844410,85854
19721214,VISUAL SCIENCES INC,92844510,81075
19901128,V I S X INC DE,92844S10,12265
19910211,V I S X INC,92844S10,12265
19890512,VISX INC,92844W10,75757
19811117,VISUAL TECHNOLOGY,92845510,81091
19900829,VITAL SIGNS INC,92846910,76265
19920303,VITALINK PHARMACY SVCS INC,9.28E+14,77382
19970213,VITALINK PHARMACY SERVICES INC,9.28E+14,77382
20000929,VITAL IMAGES INC,92846N10,88653
19880304,VITALINK COMMUNICATIONS CORP,92847010,11960
20090924,VITACOST COM INC,92847A20,93047
20140924,VITAE PHARMACEUTICALS INC,92847N10,14938
20020726,VITALSTREAM HOLDINGS INC,92847T10,75581
20060405,VITALSTREAM HOLDINGS INC,92847T20,75581
19931230,VITAMIN SPECIALTIES CORP,92848610,80054
19991008,VITAMINSHOPPE COM INC,92848M10,87355
19911211,VITESSE SEMICONDUCTOR CORP,92849710,77173
20100702,VTIESSE SEMICONDUCTOR CORP,92849730,77173
20110302,VITESSE SEMICONDUCTOR CORP,92849730,77173
20091028,VITAMIN SHOPPE INC,9.28E+14,93071
19990917,VITRIA TECHNOLOGY INC,92849Q10,87265
20030528,VITRIA TECHNOLOGY INC,92849Q40,87265
19890111,VITRO DIAGNOSTICS INC,92850110,75676
19850111,VITRONICS CORP,92850310,92903
20000912,VIVENDI,92851S10,88614
20001211,VIVENDI UNIVERSAL,92851S20,88614
20060424,VIVENDI,92851S20,88614
19961211,VIVID TECHNOLOGIES INC,92853810,84349
19830829,VIVIGEN INC,92854010,81147
20141001,VIVINT SOLAR INC,92854Q10,14982
19940407,VIVUS INC,92855110,80485
19991001,VIXEL CORP DEL,92855210,87353
19890908,VIVRA INC,92855M10,75817
19920514,VMARK SOFTWARE INC,92856110,77603
20070814,VMWARE INC,92856340,92257
20041020,VNUS MEDICAL TECHNOLOGIES INC,92856610,90428
19910916,VODAFONE GROUP PLC,92857T10,75418
19951006,VODAVI TECHNOLOGY INC,92857V10,82536
20051207,VOCUS INC,92858J10,91033
19990503,VOICESTREAM WIRELESS CORP,92861510,86927
19921021,VOICE POWERED TECH INTL INC,92861H10,78003
19950718,VOICE IT WORLDWIDE INC,92861K10,81880
19850326,VOIT CORP,92863210,66297
20060615,VOLCANO CORP,92864510,91371
20050630,VOLCOM INC,92864N10,90747
20040729,VOLTERRA SEMICONDUCTOR CORP,92870810,90299
19850822,VOLUNTEER BANCSHARES INC TN,92874610,92911
19841203,VOLVO AKTIEBOLAGET,92885640,92930
19870723,VONS COMPANIES INC,92886910,22074
20060524,VONAGE HOLDINGS CORP,92886T20,91237
19941101,VOXEL,92893510,81117
19960401,W H G BANCSHARES CORP,92894910,83424
19980205,VYSIS INC,92896110,85855
20110601,WI LAN INC,92897210,12891
19700504,VOPLEX CORP,92903210,37874
19930507,VORNADO REALTY TRUST,92904210,28388
19990721,VOYAGER NET INC,92906W10,87123
20001030,VSOURCE,92908B10,88747
19881214,VULCAN INTERNATIONAL CORP,92913610,45348
19680102,VULCAN MATERIALS CO,92916010,15202
19950809,W F S FINANCIAL INC,92923B10,82228
20020312,W C I COMMUNITIES INC,92923C10,89347
20130725,W C I COMMUNITIES INC,92923C80,14043
19940714,W C I STEEL INC,92923J10,80729
19930210,W C T COMMUNICATIONS INC,92923M10,78918
19940603,W F S BANCORP INC,92923N10,80672
19940727,W H X CORP,92924810,19238
20020823,W H X CORP,92924840,19238
20081205,W H X CORP,92924860,92872
20001101,W G L HOLDINGS INC,92924F10,21231
19800502,W I C O R INC,92925310,61882
20001011,W H ENERGY SERVICES INC,9.29E+14,88748
20040623,W C A WASTE CORP,92926K10,90241
20000818,WJ COMMUNICATIONS INC,92928410,88583
19881102,W L R FOODS INC,92928610,12282
19971215,WMF GROUP LTD,92928910,85720
19870223,W M S INDUSTRIES INC,92929710,64135
19930520,W M X TECHNOLOGIES INC,92929Q10,57381
19880331,W P L HOLDINGS INC,92930510,58819
19871229,W P P GROUP PLC,92930920,11845
19951113,W P P GROUP PLC,92930930,11845
20051025,W P P GROUP PLC,92930940,11845
19930212,W P I GROUP INC,92930K10,77278
19980624,W R P CORP,92931710,12113
20040126,W R P CORP,92931720,12113
19940901,W P S RESOURCES CORP,92931B10,25099
19930505,W R T ENERGY CORP,92931K10,79202
20050328,W P C S INTERNATIONAL INC,92931L20,90640
20130528,W P C S INTERNATIONAL INC,92931L30,90640
20150420,W P C S INTERNATIONAL INC,92931L40,90640
19931227,W S B BANCORP INC,92932310,80060
19930601,WSFS FINANCIAL CORP,92932810,10892
20050210,W Q N INC,92932C10,87647
19880721,W S M P INC,92933010,82449
19920713,W T C INDUSTRIES INC,92934110,77253
20080107,W S B HOLDINGS INC,92934C10,12106
19910520,WACHOVIA CORP NEW,92977110,50200
19680102,WACKENHUT CORP,92979410,45137
19930105,WACKENHUT CORP,92979430,78850
19940727,WACKENHUT CORRECTIONS CORP,92979810,80774
20010904,WACHOVIA CORP 2ND NEW,92990310,36469
19980305,WADDELL & REED FINANCIAL INC,93005910,85931
19981109,WADDELL & REED FINANCIAL INC,93005920,86380
20140822,WAFERGEN BIO SYSTEMS INC,93041P30,14880
20161129,WAFERGEN BIO SYSTEMS INC,93041P50,14880
19900425,WAHLCO ENVIRONMENTAL SYS INC,93056910,76150
19980518,WAHLCO ENVIRONMENTAL SYS INC,93056920,76150
19881013,WAINWRIGHT BANK & TRUST CO BOSTN,93070510,12281
19721120,WAL MART STORES INC,93114210,55976
19721214,WALBRO CORP,93115410,81382
19951211,WALDEN BANCORP INC,93119210,86706
19940202,WALDEN RESIDENTIAL PPTYS INC,93121010,80213
19680102,WALGREEN CO,93142210,19502
20141231,WALGREENS BOOTS ALLIANCE INC,93142710,19502
19921110,WALL STREET DELI INC,93190410,68743
19930316,WALL DATA INC,93204510,79024
19710202,WALLACE BUSINESS FORMS INC,93227010,51932
19811105,WALLACE COMPUTER SERVICES INC,93227010,51932
19960417,WALSH INTERNATIONAL INC,93313110,83428
19870903,WALSHIRE ASSURANCE CO,93313210,11660
19951010,WALTER INDUSTRIES INC,93317Q10,82540
20090429,WALTER ENERGY INC,93317Q10,82540
19860516,WALTHAM SAVINGS BANK,93329710,10266
19940408,WANDEL & GOLTERMANN TECHS INC,93369210,80487
19680910,WANG LABORATORIES INC,93369610,46770
19760412,WANG LABORATORIES INC,93369620,65816
19931217,WANG LABORATORIES INC NEW,93369N10,80057
19851003,WAREHOUSE CLUB INC,93426010,92997
19911011,WARNACO GROUP INC,93439010,77080
20030205,WARNACO GROUP INC,93439040,89686
19701113,WARNER LAMBERT CO,93448810,24678
20050511,WARNER MUSIC GROUP CORP,93455010,90699
19851001,WARRANTECH CORP,93464810,93009
19900806,WARRANTECH CORP,93464830,93009
19881003,WARREN BANCORP INC,93471010,10467
20060208,WARRIOR ENERGY SERVICE CORP,93625810,76898
19821101,WARRIOR RESOURCES LTD,93626710,78393
19971223,WARWICK COMMUNITY BANCORP INC,93655910,85721
19870514,WASHINGTON BANCORP INC,93726510,11323
19980623,WASHINGTON BANKING COMPANY,93730310,86199
19960408,WASHINGTON CONSTRUCTION GP INC,93747110,47141
19780810,WASHINGTON ENERGY CO,93881510,81569
19950206,WASHINGTON FEDERAL INC,93882410,81577
19821109,WASHINGTON FEDERAL SVGS & L ASSN,93882810,81577
19870430,WASHINGTON FEDERAL SAVINGS BK OR,93883010,11286
20000918,WASHINGTON GROUP INTL INC,93886210,47141
20030306,WASHINGTON GROUP INTL INC,93886220,89702
19930226,WASHINGTON HOMES INC NEW,93886410,78920
19941201,WASHINGTON MUTUAL INC,93932210,81593
19970721,WASHINGTON MUTUAL INC,93932260,85226
19830311,WASHINGTON MUTUAL SAVINGS BANK,93933410,81593
19721214,WASHINGTON NATIONAL CORP,93933910,57648
19710915,WASHINGTON POST CO,93964010,53225
20140529,WASHINGTON PRIME GROUP INC,93964710,14638
19880812,WASHINGTON SAVINGS BANK FSB,93969610,12106
20070904,WASHINGTON SAVINGS BANK F S B,93969610,12106
19870608,WASHINGTON TRUST BANCORP INC,94061010,11397
19680102,WASHINGTON WATER POWER CO,94068810,24969
20121224,WASHINGTONFIRST BANCSHARES INC,94073010,13713
19851112,WASTE TECHNOLOGY CORP,94090110,93025
19911113,WASTE TECHNOLOGY CORP,94090120,93025
19860717,WASTE RECOVERY INC,94090210,10482
19920320,WASTE PROCESSOR INDUSTRIES INC,94090510,77430
20040102,WASHTENAW GROUP INC,94102210,89975
19980522,WASTE CONNECTIONS INC,94105310,86097
20010402,WASTE HOLDINGS INC,94105710,85051
20020617,WASTE INDUSTRIES USA INC,94105710,85051
19721214,WASTE MANAGEMENT INC,94106310,57381
19980717,WASTE MANAGEMENT INC DEL,94106L10,11955
19960605,WASTEMASTERS INC,94107110,76919
19990730,WATCHGUARD TECHNOLOGIES INC,94110510,87097
19910531,WATER JEL TECHNOLOGIES INC,94113210,10216
19941128,WATER JEL TECHNOLOGIES INC,94113230,10216
19991130,WATER PIK TECHNOLOGIES,94113U10,87449
19870528,WATERHOUSE INVESTOR SERVICES INC,94154710,11366
19950329,WATERMARC FOOD MANAGEMENT CO,94183210,77648
19730209,WATERS INSTRUMENTS INC,94185010,81700
19680628,WATKINS JOHNSON CO,94248610,46420
19680410,WATSCO INC,94262210,46068
19840618,WATSCO INC,94262220,66376
19930217,WATSON PHARMACEUTICALS INC,94268310,78916
19971219,WAUSAU MOSINEE PAPER CORP,94331510,81702
20050512,WAUSAU PAPER CORP,94331510,81702
19740401,WAUSAU PAPER MILLS CO,94331710,81702
19940810,WAVE TECHNOLOGIES INTL INC,94352Q10,80855
19880502,WAVERLY INC,94361410,81737
19870211,WAVETECH INC,94401810,11100
19940321,WAVETECH INC,94401830,11100
19721214,WAVETEK CORP,94402010,81745
19960627,WAYNE BANCORP INC DEL,94429110,83711
19970107,WAYNE BANCORP INC OHIO,94429310,84442
20001012,WAYPOINT FINANCIAL CORP,94675610,88749
19951006,WEATHERFORD ENTERRA INC,94707110,61233
19980922,WEATHERFORD INTL INC NEW,94707410,32791
20060320,WEB COM INC,94732Q10,75993
19991117,WEB STREET INC,94733610,87429
19680102,WEBB DELAWARE E CORP,94742310,39562
19880523,WEBB DELAWARE CORP,94742310,39562
20000728,WEBEX COMMUNICATIONS INC,94767L10,88478
20000328,WEBSENSE INC,94768410,87827
20000211,WEBMETHODS INC,94768C10,87644
19991201,WEBLINK WIRELESS INC,94769A10,83681
20051102,WEBSITE PROS INC,94769V10,90984
20050929,WEBMD HEALTH CORP,94770V10,90914
19860508,WEBSTER CLOTHES INC,94780010,10236
19861212,WEBSTER FINANCIAL CORP,94789010,10932
19840315,WEDCO TECHNOLOGY INC,94790010,45903
19990219,WEBTRENDS CORP,94844D10,86741
19870910,WEDDING INFORMATION NETWORK INC,94845L10,11676
19991105,WEBVAN GROUP INC,94845V10,87428
19940818,WEEKS CORP,94856P10,80790
19890509,WEGENER CORP,94858510,75110
19680102,WEIMAN INC,94866210,37954
19821013,WEDGESTONE REALTY INVESTORS TR,94890010,68769
19871217,WEDGESTONE FINANCIAL,94890010,68769
19931118,WELBILT CORP NEW,94908710,79883
19721214,WELDOTRON CORP,94939110,64506
20040701,WELLCARE GROUP INC,94946T10,90272
20040707,WELLCARE HEALTH PLANS INC,94946T10,90272
19930812,WELLCARE MANAGEMENT GR INC THE,94947010,79533
20021108,WELLCHOICE INC,94947510,89607
19680415,WELLCO ENTERPRISES INC,94947610,46076
19910731,WELLFLEET COMMUNICATIONS INC,94949710,76754
19881208,WELLINGTON LEISURE PRODUCTS INC,94956810,12285
19870603,WELLMAN INC,94970210,11384
19930128,WELLPOINT HEALTH NETWORKS INC,94973G10,78863
19960521,WELLPOINT HEALTH NETWRKS INC NEW,94973H10,83583
20041201,WELLPOINT INC,94973V10,89179
19700209,WELLS FARGO & CO NEW,94974010,50024
19981103,WELLS FARGO & CO NEW,94974610,38703
19950411,WELLS FINANCIAL CORP,94975910,81590
20050222,WELLS FINANCIAL CORP,94975920,81590
19850930,WELLS AMERICAN CORP,94990010,63642
19970606,WELLSFORD REAL PROPERTIES INC,95024010,85079
20000612,WELLSFORD REAL PROPERTIES INC,95024020,85079
19921120,WELLSFORD RESIDENTIAL PROPTY TR,95024110,78090
19760609,WENDYS INTERNATIONAL INC,95059010,63060
19870504,WESBANCO INC,95081010,11293
19920228,WESCO AUTO PARTS CORP,95081510,77364
19680102,WESCO FINANCIAL CORP,95081710,38906
19990512,WESCO INTERNATIONAL INC,95082P10,86876
19970213,WESLEY JESSEN VISIONCARE INC,95101810,84569
19930422,WEST COAST BANCORP INC,95190110,79120
19940629,WEST COAST BANCORP ORE,95214410,80673
19950331,WEST COAST BANCORP ORE NEW,95214510,76331
20110520,WEST COAST BANCORP ORE NEW,95214520,76331
19960514,WEST COAST ENTERTAINMENT CORP,95218210,83578
20010102,WEST CORP,95235510,84283
20130322,WEST CORP,95235520,13830
19981005,WEST ESSEX BANCORP INC,95269810,86393
19721214,WEST INC,95334810,62498
19950727,WEST JERSEY BANCSHARES INC,95350410,81908
19931119,WEST MARINE INC,95423510,79884
19861107,WEST MASS BANKSHARES INC,95425010,10833
19861016,WEST NEWTON SAVINGS BANK,95474410,10762
19890421,WEST ONE BANCORP,95482810,55117
19680102,WEST POINT PEPPERELL INC,95546510,41427
19961126,WEST TELESERVICES CORP,95618810,84283
20000419,WESTAIM CORP,95690910,88205
19980925,WESTAFF INC,95707010,83429
19881025,WESTAIR HOLDING INC,95707110,75431
19830701,WESTAMERICA BANCORPORATION,95709010,82107
19940418,WESTAMERICA CORP,95709H10,75670
19970702,WESTAMERICA CORP,95709H30,75670
20020624,WESTAR ENERGY INC,95709T10,24053
19941012,WESTBANK CORP,95711610,81019
19970709,WESTBRAE NATURAL INC,95715010,54093
19820909,WESTBRIDGE CAPITAL CORP,95715210,65445
19920626,WESTCO BANCORP INC,95750410,77704
19890707,WESTCOTT COMMUNICATIONS INC,95752F10,75954
19951201,WESTELL TECHNOLOGIES INC,95754110,82762
19860827,WESTERBEKE CORP,95754710,10622
19940110,WESTERFED FINANCIAL CORP,95755010,80166
20050630,WESTERN ALLIANCE BANCORPORATION,95763810,90776
20061009,WESTERN ASSET ZENIX INCOME FUND,95766910,75322
20061009,WESTERN ASSET EMERG MKTS DEBT FD,95766A10,89970
20061009,WESTERN ASSET EMERG MKT FLTNG RT,95766C10,80384
20061009,WESTERN ASSET EMER MKT INC FD II,9.58E+14,79329
20081103,WESTERN ASSET EMER MKT INC FD IN,9.58E+14,79329
20061009,WESTERN ASSET EMERG MKTS INC FD,95766F10,78011
20061009,WESTERN ASSET HIGH INC FD II INC,95766J10,86033
20061009,WESTERN ASSET MUNI PARTNERS FUND,95766P10,78854
20061009,WESTERN ASSET MUNI PTRS FD II,95766V10,79453
19940318,WESTERN ATLAS INC,95767410,80410
19970609,WESTERN BANCORP,95768310,85050
19851227,WESTERN BANK COOS BAY OR,95771010,93060
19930115,WESTERN BEEF INC DE,95778110,64996
19850123,WESTERN CAPITAL INVT CORP,95787810,93084
19850725,WESTERN FINANCIAL CORP,95790610,93092
19860505,WESTCORP,95790710,10211
19880411,WESTCORP INC,95790710,10211
19721214,WESTERN COMPANY OF NORTH AMERICA,95804310,58085
